"player_id","full_name","price_af","pricechgavg","pricechg50","pricechg75","pricechg100","pricechg120","season","round_id"
"CD_I1004985","Ben Paton",54400,-800,-1200,900,2900,4500,2024,-1
"CD_I1005988","Liam Henry",76800,-1100,-3300,-1300,700,2400,2024,-1
"CD_I1006143","Max King",57700,-800,-1500,500,2600,4200,2024,-1
"CD_I1008312","Liam Stocker",70500,-1000,-2700,-700,1400,3000,2024,-1
"CD_I1011994","Ryan Byrnes",62000,-900,-1900,100,2200,3800,2024,-1
"CD_I1015323","Isaac Keeler",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1015507","Nasiah Wanganeen-Milera",91300,-1400,-4700,-2700,-700,1000,2024,-1
"CD_I1015714","Matthew Allison",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1015886","Max Heath",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1017077","Angus McLennan",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1017959","Lance Collard",24300,-2400,1700,3800,5800,7500,2024,-1
"CD_I1018018","Cooper Sharman",44400,-700,-200,1800,3900,5500,2024,-1
"CD_I1020137","Mattaes Phillipou",52200,-800,-1000,1100,3100,4800,2024,-1
"CD_I1023270","Marcus Windhager",63200,-1000,-2000,0,2100,3700,2024,-1
"CD_I1023272","Mitch Owens",73900,-1100,-3100,-1000,1000,2700,2024,-1
"CD_I1023547","James Van Es",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023784","Anthony Caminiti",50400,-800,-800,1300,3300,4900,2024,-1
"CD_I1024279","Arie Schoenmaker",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027790","Hugo Garcia",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027872","Angus Hastie",22600,-2200,1900,3900,6000,7600,2024,-1
"CD_I1027875","Darcy Wilson",27600,-2700,1400,3500,5500,7100,2024,-1
"CD_I1027959","Olli Hotton",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1035198","Liam O'Connell",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I290246","Tom Campbell",46600,-4500,-400,1600,3700,5300,2024,-1
"CD_I290757","Jimmy Webster",63100,-1000,-2000,0,2100,3700,2024,-1
"CD_I293846","Sebastian Ross",69900,-1000,-2700,-600,1400,3000,2024,-1
"CD_I294307","Brad Crouch",103300,-1600,-5900,-3900,-1800,-200,2024,-1
"CD_I294596","Tim Membrey",65600,-1900,-2300,-200,1800,3500,2024,-1
"CD_I295340","Mason Wood",91600,-1300,-4800,-2700,-700,900,2024,-1
"CD_I295584","Bradley Hill",74500,-1200,-3100,-1100,1000,2600,2024,-1
"CD_I296205","Jack Steele",97800,-1500,-5400,-3300,-1300,300,2024,-1
"CD_I296422","Callum Wilkie",87200,-1300,-4300,-2300,-300,1400,2024,-1
"CD_I990840","Jack Hayes",44500,-800,-200,1800,3900,5500,2024,-1
"CD_I991939","Zaine Cordy",39200,-600,300,2300,4400,6000,2024,-1
"CD_I991988","Zak Jones",53600,-800,-1100,900,3000,4600,2024,-1
"CD_I992374","Dan Butler",59200,-900,-1600,400,2400,4100,2024,-1
"CD_I992468","Rowan Marshall",115800,-1700,-7100,-5100,-3000,-1400,2024,-1
"CD_I993480","Dougal Howard",52800,-800,-1000,1000,3100,4700,2024,-1
"CD_I994389","Jack Sinclair",102200,-1500,-5800,-3800,-1700,-100,2024,-1
"CD_I994599","Riley Bonner",51300,-800,-900,1200,3200,4800,2024,-1
"CD_I998134","Josh Battle",62000,-900,-1900,100,2200,3800,2024,-1
"CD_I1001026","Jordan Ridley",80800,-1200,-3700,-1700,400,2000,2024,-1
"CD_I1002143","Ben McKay",52600,-800,-1000,1000,3100,4700,2024,-1
"CD_I1005577","Sam Draper",66600,-1000,-2400,-300,1700,3400,2024,-1
"CD_I1006096","Xavier Duursma",66300,-1000,-2300,-300,1800,3400,2024,-1
"CD_I1006103","Jye Caldwell",75100,-1100,-3200,-1100,900,2500,2024,-1
"CD_I1008975","Kaine Baldwin",34400,100,800,2800,4800,6500,2024,-1
"CD_I1011755","Harrison Jones",36400,0,600,2600,4700,6300,2024,-1
"CD_I1011954","Nick Bryan",51600,-500,-900,1100,3200,4800,2024,-1
"CD_I1012013","Nic Martin",85200,-1300,-4200,-2100,-100,1600,2024,-1
"CD_I1012521","Tex Wanganeen",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1012817","Zach Reid",28100,-2700,1400,3400,5500,7100,2024,-1
"CD_I1013201","Jye Menzie",43800,-600,-200,1900,3900,5600,2024,-1
"CD_I1015810","Sam Durham",63000,-900,-2000,0,2100,3700,2024,-1
"CD_I1015827","Nik Cox",42100,-500,0,2100,4100,5700,2024,-1
"CD_I1015873","Archie Perkins",67300,-1000,-2400,-400,1700,3300,2024,-1
"CD_I1017088","Ben Hobbs",76500,-1200,-3300,-1300,800,2400,2024,-1
"CD_I1017933","Alwyn Davey Jnr",35800,-500,600,2700,4700,6300,2024,-1
"CD_I1017961","Jayden Davey",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1020424","Jaiden Hunter",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023487","Lewis Hayes",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023515","Archie Roberts",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023785","Elijah Tsatas",52700,100,-1000,1000,3100,4700,2024,-1
"CD_I1027706","Luamon Lual",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027899","Nate Caddy",30200,-2900,1200,3200,5300,6900,2024,-1
"CD_I1027966","Vigo Visentini",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I271129","Todd Goldstein",73300,-1100,-3000,-1000,1100,2700,2024,-1
"CD_I290629","Dyson Heppell",81600,-1200,-3800,-1800,300,1900,2024,-1
"CD_I291783","Dylan Shiel",69000,-1000,-2600,-500,1500,3100,2024,-1
"CD_I293884","Jake Stringer",62000,-900,-1900,100,2200,3800,2024,-1
"CD_I297452","Nick Hind",69100,-1000,-2600,-600,1500,3100,2024,-1
"CD_I297473","Jake Kelly",58900,-900,-1600,400,2500,4100,2024,-1
"CD_I298280","Jayden Laverde",67400,-1000,-2400,-400,1700,3300,2024,-1
"CD_I298289","Peter Wright",58000,-900,-1500,500,2600,4200,2024,-1
"CD_I298421","Jade Gresham",73600,-1100,-3000,-1000,1100,2700,2024,-1
"CD_I298630","Kyle Langford",73000,-1100,-3000,-900,1100,2700,2024,-1
"CD_I992016","Zach Merrett",112900,-1700,-6800,-4800,-2700,-1100,2024,-1
"CD_I993806","Sam Weideman",47400,-700,-500,1500,3600,5200,2024,-1
"CD_I993817","Darcy Parish",106900,-1600,-6300,-4200,-2200,-500,2024,-1
"CD_I996232","Matt Guelfi",50500,-800,-800,1200,3300,4900,2024,-1
"CD_I997078","Mason Redman",86000,-1300,-4200,-2200,-100,1500,2024,-1
"CD_I998102","Andrew McGrath",81800,-1200,-3800,-1800,300,1900,2024,-1
"CD_I998215","Will Setterfield",92000,-1400,-4800,-2800,-700,900,2024,-1
"CD_I1003203","Hayden McLean",65600,-1000,-2300,-200,1800,3500,2024,-1
"CD_I1006028","Nick Blakey",71400,-1100,-2800,-800,1300,2900,2024,-1
"CD_I1006126","James Rowbottom",79300,-1200,-3600,-1500,500,2100,2024,-1
"CD_I1006232","Sam Wicks",56800,-800,-1400,600,2700,4300,2024,-1
"CD_I1008091","Joel Amartey",50800,-700,-800,1200,3300,4900,2024,-1
"CD_I1008198","Tom McCartin",45700,-700,-300,1700,3800,5400,2024,-1
"CD_I1008460","Harrison Arnold",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1009392","Jack Buller",22200,-600,1900,4000,6000,7700,2024,-1
"CD_I1011936","Justin McInerney",70800,-1000,-2800,-700,1300,3000,2024,-1
"CD_I1012014","Chad Warner",92700,-1400,-4900,-2800,-800,800,2024,-1
"CD_I1012210","Matt Roberts",27100,-100,1500,3500,5600,7200,2024,-1
"CD_I1013128","Errol Gulden",112500,-1600,-6800,-4800,-2700,-1100,2024,-1
"CD_I1013133","Braeden Campbell",65200,-1000,-2200,-200,1900,3500,2024,-1
"CD_I1013230","Logan McDonald",54700,-800,-1200,800,2900,4500,2024,-1
"CD_I1013409","James Jordon",50300,-800,-800,1300,3300,4900,2024,-1
"CD_I1015457","Jaiden Magor",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1017757","William Edwards",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1018424","Corey Warner",22200,-400,1900,4000,6000,7700,2024,-1
"CD_I1020339","Angus Sheldrick",56800,-400,-1400,600,2700,4300,2024,-1
"CD_I1021200","Lachlan McAndrew",31900,300,1000,3000,5100,6700,2024,-1
"CD_I1023498","Cooper Vickery",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023530","Jacob Konstanty",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1024057","Caiden Cleary",25600,-2500,1600,3700,5700,7300,2024,-1
"CD_I1024096","Caleb Mitchell",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1024685","Patrick Snell",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027058","Indhi Kirk",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027901","William Green",28200,-2700,1400,3400,5400,7100,2024,-1
"CD_I290188","Sam Reid",51600,-5000,-900,1100,3200,4800,2024,-1
"CD_I290307","Dane Rampe",59600,-900,-1700,400,2400,4000,2024,-1
"CD_I290778","Luke Parker",89900,-1300,-4600,-2600,-500,1100,2024,-1
"CD_I291776","Taylor Adams",76500,-1200,-3300,-1300,800,2400,2024,-1
"CD_I291848","Robbie Fox",55300,-900,-1300,800,2800,4500,2024,-1
"CD_I291978","Harry Cunningham",55000,-800,-1200,800,2900,4500,2024,-1
"CD_I293957","Brodie Grundy",75000,-1100,-3200,-1100,900,2600,2024,-1
"CD_I295222","Joel Hamling",35900,100,600,2700,4700,6300,2024,-1
"CD_I295342","Jake Lloyd",89700,-1300,-4600,-2500,-500,1100,2024,-1
"CD_I298539","Isaac Heeney",80000,-1200,-3700,-1600,400,2100,2024,-1
"CD_I990816","Aaron Francis",44500,-700,-200,1800,3900,5500,2024,-1
"CD_I993905","Callum Mills",84100,-1300,-4000,-2000,0,1700,2024,-1
"CD_I996743","Lewis Melican",37200,-200,500,2500,4600,6200,2024,-1
"CD_I996765","Tom Papley",66200,-1000,-2300,-300,1800,3400,2024,-1
"CD_I997100","Will Hayward",63000,-900,-2000,0,2100,3700,2024,-1
"CD_I997142","Peter Ladhams",73900,-900,-3100,-1000,1000,2700,2024,-1
"CD_I998103","Oliver Florent",71000,-1100,-2800,-700,1300,2900,2024,-1
"CD_I1002232","Andrew Brayshaw",110300,-1700,-6600,-4500,-2500,-900,2024,-1
"CD_I1005547","Josh Corbett",34800,-500,700,2800,4800,6400,2024,-1
"CD_I1006152","Jordan Clark",76500,-1200,-3300,-1300,800,2400,2024,-1
"CD_I1009256","Hayden Young",89200,-1400,-4500,-2500,-500,1200,2024,-1
"CD_I1009380","Jeremy Sharp",31400,-3000,1000,3100,5100,6800,2024,-1
"CD_I1009399","Luke Jackson",84700,-1200,-4100,-2100,0,1600,2024,-1
"CD_I1009410","Brandon Walker",38600,-500,400,2400,4400,6100,2024,-1
"CD_I1009420","Caleb Serong",108100,-1600,-6400,-4300,-2300,-600,2024,-1
"CD_I1012048","Sebit Kuek",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1012819","Josh Treacy",52300,-800,-1000,1100,3100,4800,2024,-1
"CD_I1013220","Nathan O'Driscoll",56500,-900,-1400,700,2700,4300,2024,-1
"CD_I1013224","Heath Chapman",54700,-400,-1200,800,2900,4500,2024,-1
"CD_I1013611","Sam Sturt",42900,-600,-100,2000,4000,5700,2024,-1
"CD_I1016825","Matthew Johnson",56700,-800,-1400,600,2700,4300,2024,-1
"CD_I1017970","Conrad Williams",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1019975","Jack Delean",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1020250","Neil Erasmus",51700,-800,-900,1100,3200,4800,2024,-1
"CD_I1020594","Jye Amiss",47900,-700,-500,1500,3500,5200,2024,-1
"CD_I1020668","Joshua Draper",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1020695","Tom Emmett",54300,600,-1200,900,2900,4600,2024,-1
"CD_I1021015","Karl Worner",30800,100,1100,3200,5200,6800,2024,-1
"CD_I1022927","Hugh Davies",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023346","Liam Reidy",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027656","Cooper Simpson",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027701","Max Knobel",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027990","Ollie Murphy",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1028371","Odin Jones",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1031801","Ethan Stanley",22200,-700,1900,4000,6000,7700,2024,-1
"CD_I281007","Michael Walters",49400,-800,-700,1400,3400,5000,2024,-1
"CD_I291570","Nat Fyfe",54500,-1300,-1200,900,2900,4500,2024,-1
"CD_I293854","Matt Taberner",46000,-1100,-400,1700,3700,5400,2024,-1
"CD_I294613","Jaeger O'Meara",75400,-1200,-3200,-1200,900,2500,2024,-1
"CD_I295067","James Aish",73400,-1100,-3000,-1000,1100,2700,2024,-1
"CD_I298409","Alex Pearce",44200,-700,-200,1900,3900,5500,2024,-1
"CD_I992059","Sam Switkowski",63100,-1000,-2000,0,2100,3700,2024,-1
"CD_I992472","Oscar McDonald",34600,-3300,700,2800,4800,6500,2024,-1
"CD_I993940","Corey Wagner",70600,-900,-2700,-700,1300,3000,2024,-1
"CD_I996580","Ethan Hughes",54500,-900,-1200,900,2900,4500,2024,-1
"CD_I997033","Brennan Cox",69900,-1000,-2700,-600,1400,3000,2024,-1
"CD_I998129","Will Brodie",81100,-2400,-3800,-1700,300,2000,2024,-1
"CD_I998145","Sean Darcy",95400,-1500,-5100,-3100,-1100,600,2024,-1
"CD_I998180","Bailey Banfield",47500,-700,-500,1500,3600,5200,2024,-1
"CD_I998659","Luke Ryan",99400,-1500,-5500,-3500,-1400,200,2024,-1
"CD_I999321","Michael Frederick",58100,-900,-1500,500,2600,4200,2024,-1
"CD_I1001396","Isaac Cumming",68300,-1000,-2500,-500,1600,3200,2024,-1
"CD_I1002251","Brent Daniels",70200,-1100,-2700,-700,1400,3000,2024,-1
"CD_I1004530","Jacob Wehr",48300,-2300,-600,1500,3500,5100,2024,-1
"CD_I1005247","Sam Taylor",55900,-800,-1300,700,2800,4400,2024,-1
"CD_I1006013","James Peatling",48200,-700,-600,1500,3500,5100,2024,-1
"CD_I1006135","Xavier O'Halloran",60900,-900,-1800,200,2300,3900,2024,-1
"CD_I1008083","Connor Idun",67000,-1000,-2400,-400,1700,3300,2024,-1
"CD_I1008123","Jake Riccardi",54600,-800,-1200,800,2900,4500,2024,-1
"CD_I1008139","Toby Bedford",63700,-900,-2100,0,2000,3600,2024,-1
"CD_I1008436","Kieren Briggs",94100,-1400,-5000,-3000,-900,700,2024,-1
"CD_I1008691","Leek Aleer",34500,-3300,700,2800,4800,6500,2024,-1
"CD_I1009253","Lachie Ash",84300,-1300,-4100,-2000,0,1700,2024,-1
"CD_I1009528","Tom Green",110600,-1600,-6600,-4600,-2500,-900,2024,-1
"CD_I1009708","Jack Buckley",57200,-900,-1400,600,2600,4300,2024,-1
"CD_I1014038","Callum M. Brown",52800,-800,-1000,1000,3100,4700,2024,-1
"CD_I1015777","Ryan Angwin",38900,-600,300,2400,4400,6000,2024,-1
"CD_I1015862","Conor Stone",28400,-1300,1300,3400,5400,7100,2024,-1
"CD_I1016140","Wade Derksen",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1017093","Cooper Hamilton",46200,-600,-400,1700,3700,5300,2024,-1
"CD_I1017751","Josh Fahey",30700,-200,1100,3200,5200,6800,2024,-1
"CD_I1019038","Aaron Cadman",24500,-400,1700,3800,5800,7400,2024,-1
"CD_I1020650","Darcy Jones",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1021122","Harry Rowston",26800,-200,1500,3500,5600,7200,2024,-1
"CD_I1023266","Finn Callaghan",75800,-1100,-3200,-1200,800,2500,2024,-1
"CD_I1023743","Nicholas Madden",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027921","Max Gruzewski",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027925","Harvey Thomas",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027971","Toby McMullin",22200,0,1900,4000,6000,7700,2024,-1
"CD_I1032042","Phoenix Gothard",29600,-2900,1200,3300,5300,6900,2024,-1
"CD_I1032119","James Leake",27900,-2700,1400,3400,5500,7100,2024,-1
"CD_I1032629","Joe Fonti",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1034066","Nathan Wardius",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I280109","Callan Ward",71800,-1100,-2900,-800,1200,2900,2024,-1
"CD_I290314","Lachlan Keeffe",32300,-500,1000,3000,5100,6700,2024,-1
"CD_I291509","Adam Kennedy",53600,-3100,-1100,900,3000,4600,2024,-1
"CD_I291969","Stephen Coniglio",101700,-1500,-5800,-3700,-1700,0,2024,-1
"CD_I294305","Lachie Whitfield",94700,-1400,-5100,-3000,-1000,600,2024,-1
"CD_I295265","Nick Haynes",66500,-1000,-2300,-300,1700,3400,2024,-1
"CD_I295344","Toby Greene",88500,-1400,-4500,-2400,-400,1200,2024,-1
"CD_I296324","Jesse Hogan",73800,-1100,-3100,-1000,1000,2700,2024,-1
"CD_I296347","Josh Kelly",97900,-1500,-5400,-3300,-1300,300,2024,-1
"CD_I992644","Braydon Preuss",59900,-5800,-1700,300,2400,4000,2024,-1
"CD_I993107","Harry Himmelberg",72300,-1100,-2900,-900,1200,2800,2024,-1
"CD_I998205","Harry Perryman",70500,-1000,-2700,-700,1400,3000,2024,-1
"CD_I1000223","Liam Baker",69800,-1000,-2700,-600,1400,3100,2024,-1
"CD_I1000981","Daniel Rioli",80300,-1200,-3700,-1600,400,2000,2024,-1
"CD_I1002245","Noah Balta",64700,-900,-2200,-100,1900,3600,2024,-1
"CD_I1002403","Ben Miller",45400,-700,-300,1700,3800,5400,2024,-1
"CD_I1006030","Jacob Koschitzke",48800,-700,-600,1400,3500,5100,2024,-1
"CD_I1006133","Jack Ross",71600,-1000,-2800,-800,1200,2900,2024,-1
"CD_I1008478","Rhyan Mansell",41200,-600,100,2100,4200,5800,2024,-1
"CD_I1008616","Matthew Coulthard",27300,100,1400,3500,5500,7200,2024,-1
"CD_I1009226","Thomson Dow",45100,100,-300,1800,3800,5400,2024,-1
"CD_I1009308","Noah Cumberland",61100,-2400,-1800,200,2300,3900,2024,-1
"CD_I1009551","Maurice Rioli",29700,-400,1200,3300,5300,6900,2024,-1
"CD_I1011985","Hugo Ralphsmith",38900,-600,300,2400,4400,6000,2024,-1
"CD_I1012386","Samson Ryan",46600,-700,-400,1600,3700,5300,2024,-1
"CD_I1013197","Sam Banks",45500,-200,-300,1700,3800,5400,2024,-1
"CD_I1017043","Judson Clarke",39700,-600,200,2300,4300,6000,2024,-1
"CD_I1017059","Josh Gibcus",28300,-2700,1300,3400,5400,7100,2024,-1
"CD_I1017086","Tom Brown",45300,700,-300,1700,3800,5400,2024,-1
"CD_I1017114","Tyler Sonsie",49500,-1800,-700,1300,3400,5000,2024,-1
"CD_I1018433","Tylar Young",36900,-500,500,2600,4600,6200,2024,-1
"CD_I1019916","Kane McAuliffe",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1021152","Jacob Bauer",22200,-200,1900,4000,6000,7700,2024,-1
"CD_I1021660","Mate Colina",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1022383","Liam Fawcett",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1022999","Kaleb Smith",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023056","Steely Green",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023275","Seth Campbell",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1031829","James Trezise",56200,900,-1300,700,2700,4400,2024,-1
"CD_I1035199","Oliver Hayes-Brown",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I280819","Dylan Grimes",37100,-600,500,2500,4600,6200,2024,-1
"CD_I290627","Dion Prestia",75800,-1100,-3200,-1200,800,2500,2024,-1
"CD_I290847","Dustin Martin",90000,-1400,-4600,-2600,-500,1100,2024,-1
"CD_I293813","Tom Lynch",62400,-1800,-1900,100,2100,3800,2024,-1
"CD_I294592","Kamdyn McIntosh",59700,-900,-1700,400,2400,4000,2024,-1
"CD_I294674","Nick Vlastuin",81200,-1200,-3800,-1700,300,2000,2024,-1
"CD_I295203","Nathan Broad",66900,-1000,-2400,-300,1700,3300,2024,-1
"CD_I298144","Sam Naismith",57800,-5600,-1500,500,2600,4200,2024,-1
"CD_I298174","Toby Nankervis",102300,-1600,-5800,-3800,-1700,-100,2024,-1
"CD_I990827","Jack Graham",61000,-900,-1800,200,2300,3900,2024,-1
"CD_I992049","Jayden Short",92500,-1400,-4900,-2800,-800,900,2024,-1
"CD_I993771","Marlion Pickett",50200,-800,-800,1300,3300,5000,2024,-1
"CD_I993903","Jacob Hopper",80800,-1200,-3700,-1700,400,2000,2024,-1
"CD_I993993","Shai Bolton",86800,-1300,-4300,-2300,-200,1400,2024,-1
"CD_I998172","Tim Taranto",112400,-1700,-6800,-4700,-2700,-1100,2024,-1
"CD_I1001438","Bayley Fritsch",63100,-1000,-2000,0,2100,3700,2024,-1
"CD_I1002282","Charlie Spargo",45500,-700,-300,1700,3800,5400,2024,-1
"CD_I1003546","Joel Smith",34800,-500,700,2800,4800,6400,2024,-1
"CD_I1005330","Kade Chandler",59000,-900,-1600,400,2500,4100,2024,-1
"CD_I1008541","Kysaiah Pickett",63100,-1000,-2000,0,2100,3700,2024,-1
"CD_I1008893","Harrison Petty",51800,-800,-900,1100,3200,4800,2024,-1
"CD_I1009378","Trent Rivers",76500,-1200,-3300,-1300,800,2400,2024,-1
"CD_I1012825","Jake Bowey",62300,-1000,-1900,100,2100,3800,2024,-1
"CD_I1012826","Bailey Laurie",22200,-200,1900,4000,6000,7700,2024,-1
"CD_I1013165","Andy Moniz-Wakefield",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1013532","Tom Fullarton",29200,-2800,1300,3300,5400,7000,2024,-1
"CD_I1015473","Will Verrall",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1017122","Blake Howes",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1017703","Judd McVee",46100,-700,-400,1700,3700,5400,2024,-1
"CD_I1017720","Jacob van Rooyen",51600,-700,-900,1100,3200,4800,2024,-1
"CD_I1018425","Taj Woewodin",31600,0,1000,3100,5100,6800,2024,-1
"CD_I1020959","Daniel Turner",35700,400,600,2700,4700,6400,2024,-1
"CD_I1023174","Jed Adams",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023486","Matthew Jefferson",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023640","Koltyn Tholstrup",29200,-2800,1300,3300,5400,7000,2024,-1
"CD_I1027821","Caleb Windsor",31200,-3000,1100,3100,5200,6800,2024,-1
"CD_I1027949","Kynan Brown",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1029973","Oliver Sestan",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1030866","Kyah Farris-White",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I280824","Jake Melksham",48800,-700,-600,1400,3500,5100,2024,-1
"CD_I281085","Steven May",69500,-1100,-2600,-600,1500,3100,2024,-1
"CD_I290528","Max Gawn",92100,-1400,-4800,-2800,-700,900,2024,-1
"CD_I291533","Tom McDonald",49600,-500,-700,1300,3400,5000,2024,-1
"CD_I291819","Adam Tomlinson",51200,-500,-900,1200,3200,4900,2024,-1
"CD_I291867","Ben Brown",46200,-300,-400,1700,3700,5300,2024,-1
"CD_I291902","Jack Viney",100000,-1500,-5600,-3500,-1500,100,2024,-1
"CD_I294557","Lachie Hunter",79200,-1200,-3600,-1500,500,2100,2024,-1
"CD_I296351","Jack Billings",59500,-800,-1700,400,2400,4100,2024,-1
"CD_I296359","Christian Salem",77500,-1100,-3400,-1400,700,2300,2024,-1
"CD_I296420","Alex Neal-Bullen",72800,-1100,-3000,-900,1100,2800,2024,-1
"CD_I298210","Christian Petracca",106000,-1600,-6200,-4100,-2100,-400,2024,-1
"CD_I298264","Ed Langdon",72400,-1100,-2900,-900,1200,2800,2024,-1
"CD_I298279","Angus Brayshaw",85300,-1300,-4200,-2100,-100,1600,2024,-1
"CD_I298281","Jake Lever",54700,-800,-1200,800,2900,4500,2024,-1
"CD_I298470","Shane McAdam",54800,-400,-1200,800,2900,4500,2024,-1
"CD_I993841","Josh Schache",39300,-1800,300,2300,4400,6000,2024,-1
"CD_I996692","Marty Hore",34000,-3300,800,2800,4900,6500,2024,-1
"CD_I996701","Clayton Oliver",113800,-1700,-6900,-4900,-2800,-1200,2024,-1
"CD_I999391","Tom Sparrow",66600,-1000,-2400,-300,1700,3400,2024,-1
"CD_I1004364","Liam Ryan",57100,400,-1400,600,2700,4300,2024,-1
"CD_I1004385","Oscar Allen",64100,-1000,-2100,-100,2000,3600,2024,-1
"CD_I1006114","Bailey J. Williams",76700,-1100,-3300,-1300,800,2400,2024,-1
"CD_I1006550","Jack Petruccelle",53800,-800,-1100,900,3000,4600,2024,-1
"CD_I1006576","Luke Edwards",47100,-700,-500,1600,3600,5300,2024,-1
"CD_I1011243","Callum Jamieson",33000,100,900,2900,5000,6600,2024,-1
"CD_I1011437","Harry Edwards",35200,-600,700,2700,4800,6400,2024,-1
"CD_I1011449","Zane Trew",29900,-400,1200,3200,5300,6900,2024,-1
"CD_I1013511","Tyler Brockman",51500,-800,-900,1100,3200,4800,2024,-1
"CD_I1017057","Campbell Chesser",42500,-700,0,2000,4100,5700,2024,-1
"CD_I1017718","Rhett Bazzo",30300,-500,1200,3200,5200,6900,2024,-1
"CD_I1020032","Loch Rawlinson",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1020057","Harry Barnett",22200,-1400,1900,4000,6000,7700,2024,-1
"CD_I1020371","Jack Williams",37100,-600,500,2500,4600,6200,2024,-1
"CD_I1020595","Jordyn Baker",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1020670","Elijah Hewett",46300,-700,-400,1700,3700,5300,2024,-1
"CD_I1020802","Jai Culley",57400,-2200,-1500,600,2600,4300,2024,-1
"CD_I1023025","Reuben Ginbey",57900,-900,-1500,500,2600,4200,2024,-1
"CD_I1023142","Tyrell Dewar",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1023167","Brady Hough",61500,-1000,-1900,200,2200,3900,2024,-1
"CD_I1023492","Harley Reid",33200,-3200,900,2900,5000,6600,2024,-1
"CD_I1023496","Noah Long",46500,-700,-400,1600,3700,5300,2024,-1
"CD_I1023502","Coby Burgiel",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1024188","Clay Hall",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1027693","Archer Reid",23600,-2300,1800,3800,5900,7500,2024,-1
"CD_I1027969","Harvey Johnston",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1028291","Coen Livingstone",22200,-2100,1900,4000,6000,7700,2024,-1
"CD_I1029416","Ryan Maric",49300,-800,-700,1400,3400,5000,2024,-1
"CD_I290801","Andrew Gaff",71700,-1100,-2800,-800,1200,2900,2024,-1
