"player_id","Name","Team","LiveScore","LiveTog","Playing","season_num","RoundID","score_column","PlayerIcon","MatchStatus","Kick","Handball","Marks","Tackles","Hitouts","FreeFor","FreeAgainst","Goals","Behinds","TimeOnGround"
"CD_I1008543","Harry Schoenberg","ADL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1021031","Luke Nankervis","ADL",64,74,0,2024,16,"LAST",0,1,10,5,6,1,0,2,0,0,0,74
"CD_I1021031","Luke Nankervis","ADL",34,82,1,2024,17,"LIVE",0,0,6,6,1,0,0,1,0,0,0,82
"CD_I1008230","Nick Murray","ADL",38,88,0,2024,16,"LAST",0,1,7,3,3,1,0,1,1,0,0,88
"CD_I1008230","Nick Murray","ADL",23,98,1,2024,17,"LIVE",0,0,2,1,1,3,0,0,0,0,0,98
"CD_I293222","Rory Laird","ADL",92,75,0,2024,16,"LAST",0,1,13,10,4,5,0,1,0,0,0,75
"CD_I293222","Rory Laird","ADL",35,81,1,2024,17,"LIVE",0,0,2,7,1,3,0,0,0,0,0,81
"CD_I990882","Wayne Milera","ADL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I990882","Wayne Milera","ADL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1015329","Billy Dowling","ADL",64,83,0,2024,16,"LAST",0,1,10,6,4,1,0,0,0,1,0,83
"CD_I1015329","Billy Dowling","ADL",10,79,1,2024,17,"LIVE",0,0,2,3,0,1,0,0,2,0,0,79
"CD_I999331","Darcy Fogarty","ADL",81,83,0,2024,16,"LAST",0,1,8,5,6,2,0,1,0,3,2,83
"CD_I999331","Darcy Fogarty","ADL",7,75,1,2024,17,"LIVE",0,0,1,0,0,1,0,0,0,0,0,75
"CD_I291748","Brodie Smith","ADL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I291748","Brodie Smith","ADL",33,84,1,2024,17,"LIVE",0,0,7,2,2,0,0,2,0,0,0,84
"CD_I1005199","Elliott Himmelberg","ADL",53,86,0,2024,16,"LAST",0,1,7,6,3,2,2,0,0,0,1,86
"CD_I1005199","Elliott Himmelberg","ADL",28,85,1,2024,17,"LIVE",0,0,5,0,4,0,0,1,0,0,0,85
"CD_I1009029","James Borlase","ADL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1009029","James Borlase","ADL",0,0,1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1035372","Karl Gallagher","ADL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1035372","Karl Gallagher","ADL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1013153","Patrick Parnell","ADL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1013153","Patrick Parnell","ADL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1006136","Lachlan Sholl","ADL",69,83,0,2024,16,"LAST",0,1,11,7,5,1,0,0,1,1,0,83
"CD_I1006136","Lachlan Sholl","ADL",31,86,1,2024,17,"LIVE",0,0,4,3,3,1,0,0,0,0,0,86
"CD_I1020950","Toby Murray","ADL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1020950","Toby Murray","ADL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1023534","Hugh Bond","ADL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1023534","Hugh Bond","ADL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1004995","Jordon Butts","ADL",15,92,0,2024,16,"LAST",0,1,2,1,1,1,0,0,0,0,0,92
"CD_I1004995","Jordon Butts","ADL",10,100,1,2024,17,"LIVE",0,0,1,2,1,0,0,0,0,0,0,100
"CD_I297523","Reilly O'Brien","ADL",86,84,0,2024,16,"LAST",0,1,2,6,4,5,34,2,0,0,0,84
"CD_I297523","Reilly O'Brien","ADL",41,91,1,2024,17,"LIVE",0,0,2,0,1,4,16,0,0,0,0,91
"CD_I1018075","Lachlan Gollant","ADL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1018075","Lachlan Gollant","ADL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1008752","Kieran Strachan","ADL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1008752","Kieran Strachan","ADL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1013974","Mark Keane","ADL",56,93,0,2024,16,"LAST",0,1,9,3,6,1,0,1,0,0,0,93
"CD_I1013974","Mark Keane","ADL",31,76,1,2024,17,"LIVE",0,0,6,2,3,0,0,0,0,0,0,76
"CD_I1014026","Kai Lohmann","BRL",62,72,0,2024,16,"LAST",0,1,5,5,3,5,0,1,0,1,1,72
"CD_I1014026","Kai Lohmann","BRL",10,60,1,2024,17,"LIVE",0,0,2,2,0,0,0,0,0,0,0,60
"CD_I1009385","Deven Robertson","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1009385","Deven Robertson","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I294518","Joe Daniher","BRL",84,96,0,2024,16,"LAST",0,1,12,3,8,1,1,0,0,2,1,96
"CD_I294518","Joe Daniher","BRL",24,100,1,2024,17,"LIVE",0,0,5,1,3,0,0,0,1,0,1,100
"CD_I298437","Callum Ah Chee","BRL",60,80,0,2024,16,"LAST",0,1,10,2,5,1,0,1,1,1,3,80
"CD_I298437","Callum Ah Chee","BRL",14,86,1,2024,17,"LIVE",0,0,1,2,1,1,0,0,0,0,0,86
"CD_I993834","Josh Dunkley","BRL",158,89,0,2024,16,"LAST",0,1,17,15,12,10,0,3,1,0,1,89
"CD_I993834","Josh Dunkley","BRL",55,87,1,2024,17,"LIVE",0,0,8,10,3,1,0,1,1,0,0,87
"CD_I1000978","Hugh McCluggage","BRL",97,88,0,2024,16,"LAST",0,1,14,14,4,2,0,1,0,1,0,88
"CD_I1000978","Hugh McCluggage","BRL",32,83,1,2024,17,"LIVE",0,0,4,5,3,1,0,0,1,0,0,83
"CD_I998133","Jarrod Berry","BRL",81,81,0,2024,16,"LAST",0,1,7,13,4,4,0,0,0,1,0,81
"CD_I998133","Jarrod Berry","BRL",9,78,1,2024,17,"LIVE",0,0,1,3,0,0,0,0,0,0,0,78
"CD_I1023517","Will Ashcroft","BRL",85,76,0,2024,16,"LAST",0,1,12,6,5,5,0,0,0,0,2,76
"CD_I1023517","Will Ashcroft","BRL",24,72,1,2024,17,"LIVE",0,0,5,1,2,0,0,1,0,0,0,72
"CD_I293535","Lachie Neale","BRL",100,85,0,2024,16,"LAST",0,1,14,15,9,0,0,1,0,0,0,85
"CD_I293535","Lachie Neale","BRL",66,91,1,2024,17,"LIVE",0,0,7,10,2,0,0,1,0,3,0,91
"CD_I293581","Lincoln McCarthy","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I293581","Lincoln McCarthy","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1000932","Tom Doedee","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1000932","Tom Doedee","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1028019","Logan Morris","BRL",6,43,0,2024,16,"LAST",0,1,1,0,1,0,0,0,0,0,0,43
"CD_I1028019","Logan Morris","BRL",0,19,1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,19
"CD_I1013978","James Madden","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1013978","James Madden","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I261224","Dayne Zorko","BRL",118,81,0,2024,16,"LAST",0,1,21,7,9,4,0,1,1,0,0,81
"CD_I261224","Dayne Zorko","BRL",25,76,1,2024,17,"LIVE",0,0,3,1,2,2,0,0,0,0,0,76
"CD_I1002235","Cam Rayner","BRL",55,73,0,2024,16,"LAST",0,1,6,2,3,3,0,0,0,2,0,73
"CD_I1002235","Cam Rayner","BRL",26,61,1,2024,17,"LIVE",0,0,2,2,1,0,0,1,0,2,0,61
"CD_I293716","Jarryd Lyons","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I293716","Jarryd Lyons","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1006059","Keidean Coleman","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1006059","Keidean Coleman","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1027985","Luke Lloyd","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1027985","Luke Lloyd","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1009386","Jaxon Prior","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1009386","Jaxon Prior","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1032650","Zane Zakostelsky","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1032650","Zane Zakostelsky","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1007099","Harry Sharp","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1007099","Harry Sharp","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I990609","Charlie Cameron","BRL",46,82,0,2024,16,"LAST",0,1,7,2,4,0,0,0,1,2,0,82
"CD_I990609","Charlie Cameron","BRL",19,88,1,2024,17,"LIVE",0,0,3,0,2,1,0,0,0,0,0,88
"CD_I1012127","Brandon Ryan","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012127","Brandon Ryan","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1016189","Henry Smith","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1016189","Henry Smith","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I997846","Conor McKenna","BRL",64,83,0,2024,16,"LAST",0,1,16,2,4,0,0,0,0,0,0,83
"CD_I997846","Conor McKenna","BRL",36,100,1,2024,17,"LIVE",0,0,8,0,4,0,0,0,0,0,0,100
"CD_I296269","Darcy Gardiner","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I296269","Darcy Gardiner","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1023708","Jaspa Fletcher","BRL",34,30,0,2024,16,"LAST",0,1,6,1,4,0,0,0,0,0,2,30
"CD_I1023708","Jaspa Fletcher","BRL",16,71,1,2024,17,"LIVE",0,0,3,1,1,0,0,2,0,0,0,71
"CD_I1021108","James Tunstill","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1021108","James Tunstill","BRL",0,0,1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I993953","Eric Hipwood","BRL",62,85,0,2024,16,"LAST",0,1,12,3,4,1,1,2,2,1,1,85
"CD_I993953","Eric Hipwood","BRL",33,74,1,2024,17,"LIVE",0,0,5,2,4,0,0,0,0,0,2,74
"CD_I996059","Harris Andrews","BRL",45,96,0,2024,16,"LAST",0,1,7,4,6,0,0,1,1,0,0,96
"CD_I996059","Harris Andrews","BRL",17,100,1,2024,17,"LIVE",0,0,2,2,1,1,0,0,0,0,0,100
"CD_I298211","Darcy Fort","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I298211","Darcy Fort","BRL",0,0,1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
"CD_I1002312","Zac Bailey","BRL",40,66,0,2024,16,"LAST",0,1,7,3,1,3,0,0,1,0,1,66
"CD_I1002312","Zac Bailey","BRL",24,84,1,2024,17,"LIVE",0,0,5,4,0,1,0,0,1,0,0,84
"CD_I1028105","Shadeau Brain","BRL",0,0,0,2024,16,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1028105","Shadeau Brain","BRL",0,0,-1,2024,17,"LIVE",0,0,0,0,0,0,0,0,0,0,0,0
