league_size,play_bye,fixture_id,round_id,pair_id,HomeAway,label_id
12,FALSE,REG,2,6,Away,G
12,FALSE,REG,3,1,Home,K
12,FALSE,REG,3,1,Away,I
12,FALSE,REG,3,2,Home,H
12,FALSE,REG,3,2,Away,D
12,FALSE,REG,3,3,Home,A
12,FALSE,REG,3,3,Away,E
12,FALSE,REG,3,4,Home,F
12,FALSE,REG,3,4,Away,C
12,FALSE,REG,3,5,Home,J
12,FALSE,REG,3,5,Away,L
12,FALSE,REG,3,6,Home,B
12,FALSE,REG,3,6,Away,G
12,FALSE,REG,4,1,Home,C
12,FALSE,REG,4,1,Away,I
12,FALSE,REG,4,2,Home,K
12,FALSE,REG,4,2,Away,D
12,FALSE,REG,4,3,Home,H
12,FALSE,REG,4,3,Away,E
12,FALSE,REG,4,4,Home,F
12,FALSE,REG,4,4,Away,L
12,FALSE,REG,4,5,Home,J
12,FALSE,REG,4,5,Away,G
12,FALSE,REG,4,6,Home,A
12,FALSE,REG,4,6,Away,B
12,FALSE,REG,5,1,Home,L
12,FALSE,REG,5,1,Away,I
12,FALSE,REG,5,2,Home,C
12,FALSE,REG,5,2,Away,D
12,FALSE,REG,5,3,Home,K
12,FALSE,REG,5,3,Away,E
12,FALSE,REG,5,4,Home,A
12,FALSE,REG,5,4,Away,H
12,FALSE,REG,5,5,Home,F
12,FALSE,REG,5,5,Away,G
12,FALSE,REG,5,6,Home,J
12,FALSE,REG,5,6,Away,B
12,FALSE,REG,6,1,Home,G
12,FALSE,REG,6,1,Away,I
12,FALSE,REG,6,2,Home,L
12,FALSE,REG,6,2,Away,D
12,FALSE,REG,6,3,Home,C
12,FALSE,REG,6,3,Away,E
12,FALSE,REG,6,4,Home,K
12,FALSE,REG,6,4,Away,H
12,FALSE,REG,6,5,Home,F
12,FALSE,REG,6,5,Away,B
12,FALSE,REG,6,6,Home,A
12,FALSE,REG,6,6,Away,J
12,FALSE,REG,7,1,Home,B
12,FALSE,REG,7,1,Away,I
12,FALSE,REG,7,2,Home,G
12,FALSE,REG,7,2,Away,D
