"player_id","Name","Team","LiveScore","LiveTog","Playing","season_num","RoundID","score_column","PlayerIcon","MatchStatus","Kick","Handball","Marks","Tackles","Hitouts","FreeFor","FreeAgainst","Goals","Behinds","TimeOnGround"
"CD_I1021895","Georgia Clark","COL",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1021895","Georgia Clark","COL",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012716","Selena Karlson","COL",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012716","Selena Karlson","COL",11,41,1,9,2,"LIVE",0,1,2,0,0,1,0,1,0,0,0,41
"CD_I1031865","Eleri Morris","COL",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1031865","Eleri Morris","COL",25,81,1,9,2,"LIVE",0,1,4,0,2,1,0,0,1,1,0,81
"CD_I1012234","Mikalya Hyde","COL",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012234","Mikalya Hyde","COL",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1010096","Lauren Butler","COL",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1010096","Lauren Butler","COL",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1006996","Lauren Brazzale","COL",30,70,0,9,1,"LAST",0,1,6,1,2,1,0,0,0,0,0,70
"CD_I1006996","Lauren Brazzale","COL",30,68,1,9,2,"LIVE",0,1,4,2,2,2,0,0,0,0,0,68
"CD_I1012637","Mikala Cann","COL",81,76,0,9,1,"LAST",0,1,6,9,1,10,0,2,0,0,0,76
"CD_I1012637","Mikala Cann","COL",71,83,1,9,2,"LIVE",0,1,12,4,1,5,0,4,1,0,3,83
"CD_I1025609","Lucy Cronin","COL",17,92,0,9,1,"LAST",0,1,3,2,1,0,0,1,0,0,0,92
"CD_I1025609","Lucy Cronin","COL",33,96,1,9,2,"LIVE",0,1,7,4,0,1,0,0,0,0,0,96
"CD_I1019680","Charlotte Blair","COL",39,67,0,9,1,"LAST",0,1,8,0,2,2,0,1,0,0,0,67
"CD_I1019680","Charlotte Blair","COL",21,51,1,9,2,"LIVE",0,1,2,2,1,2,0,0,0,0,0,51
"CD_I1009831","Tarni White","COL",42,74,0,9,1,"LAST",0,1,7,2,2,3,0,2,1,0,0,74
"CD_I1009831","Tarni White","COL",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1019724","Carly Remmos","COL",20,50,0,9,1,"LAST",0,1,4,1,0,2,0,0,1,0,1,50
"CD_I1019724","Carly Remmos","COL",43,55,1,9,2,"LIVE",0,1,5,3,0,6,0,1,1,0,0,55
"CD_I1025421","Amber Schutte","COL",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1025421","Amber Schutte","COL",13,72,1,9,2,"LIVE",0,1,0,4,1,2,0,0,2,0,0,72
"CD_I1009845","Kalinda Howarth","COL",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1009845","Kalinda Howarth","COL",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1008031","Jordan Ivey","COL",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1008031","Jordan Ivey","COL",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1021368","Sarah Ingram","COL",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1021368","Sarah Ingram","COL",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1025674","Emily Gough","ESS",30,71,0,9,1,"LAST",0,1,2,5,0,2,5,1,0,0,0,71
"CD_I1025674","Emily Gough","ESS",31,73,1,9,2,"LIVE",0,1,3,2,0,2,2,1,0,1,1,73
"CD_I997745","Georgia Gee","ESS",33,83,0,9,1,"LAST",0,1,6,4,1,1,0,0,0,0,0,83
"CD_I997745","Georgia Gee","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1005361","Daria Bannister","ESS",63,82,0,9,1,"LAST",0,1,7,3,1,5,0,4,1,2,0,82
"CD_I1005361","Daria Bannister","ESS",36,69,1,9,2,"LIVE",0,1,3,5,1,3,0,1,0,0,1,69
"CD_I1009885","Madison Prespakis","ESS",104,88,0,9,1,"LAST",0,1,15,10,0,10,0,2,1,0,0,88
"CD_I1009885","Madison Prespakis","ESS",90,81,1,9,2,"LIVE",0,1,16,11,3,3,0,3,2,0,2,81
"CD_I1013522","Georgia Nanscawen","ESS",114,79,0,9,1,"LAST",0,1,16,9,2,10,0,5,1,0,0,79
"CD_I1013522","Georgia Nanscawen","ESS",80,80,1,9,2,"LIVE",0,1,11,14,0,5,0,4,2,0,1,80
"CD_I1009976","Maddison Gay","ESS",51,93,0,9,1,"LAST",0,1,12,3,3,0,0,0,0,0,0,93
"CD_I1009976","Maddison Gay","ESS",96,90,1,9,2,"LIVE",0,1,22,2,7,1,0,1,0,0,0,90
"CD_I1010098","Kodi Jacques","ESS",57,80,0,9,1,"LAST",0,1,0,12,0,9,0,0,1,0,0,80
"CD_I1010098","Kodi Jacques","ESS",31,71,1,9,2,"LIVE",0,1,4,6,3,1,0,0,2,0,0,71
"CD_I1010690","Bonnie Toogood","ESS",5,25,0,9,1,"LAST",0,1,1,1,0,0,0,0,0,0,0,25
"CD_I1010690","Bonnie Toogood","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012558","Brooke Walker","ESS",49,71,0,9,1,"LAST",0,1,1,3,1,10,0,0,1,0,0,71
"CD_I1012558","Brooke Walker","ESS",46,79,1,9,2,"LIVE",0,1,7,4,4,2,0,0,1,0,0,79
"CD_I1016869","Jacqui Vogt","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1016869","Jacqui Vogt","ESS",25,65,1,9,2,"LIVE",0,1,4,2,2,0,0,0,1,1,0,65
"CD_I1022685","Brooke Sheridan","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1022685","Brooke Sheridan","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1010279","Elizabeth Keaney","ESS",61,92,0,9,1,"LAST",0,1,7,3,2,7,0,0,0,0,0,92
"CD_I1010279","Elizabeth Keaney","ESS",80,78,1,9,2,"LIVE",0,1,11,3,3,9,0,2,2,0,0,78
"CD_I1014917","Lily-Rose Williamson","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1014917","Lily-Rose Williamson","ESS",34,61,1,9,2,"LIVE",0,1,4,4,2,2,0,0,2,1,0,61
"CD_I1005374","Ellyse Gamble","ESS",22,81,0,9,1,"LAST",0,1,5,0,1,1,0,0,0,0,0,81
"CD_I1005374","Ellyse Gamble","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1023389","Chloe Adams","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1023389","Chloe Adams","ESS",38,50,1,9,2,"LIVE",0,1,2,5,1,3,0,1,0,1,0,50
"CD_I1021409","Matilda Dyke","ESS",30,68,0,9,1,"LAST",0,1,3,4,0,3,4,0,1,0,0,68
"CD_I1021409","Matilda Dyke","ESS",40,61,1,9,2,"LIVE",0,1,4,4,2,5,0,0,2,0,0,61
"CD_I1009857","Georgia Clarke","ESS",20,94,0,9,1,"LAST",0,1,1,7,1,0,0,0,0,0,0,94
"CD_I1009857","Georgia Clarke","ESS",20,78,1,9,2,"LIVE",0,1,5,1,1,0,0,0,0,0,0,78
"CD_I1015182","Mia Van Dyke","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1015182","Mia Van Dyke","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1006997","Stephanie Cain","ESS",53,82,0,9,1,"LAST",0,1,5,4,2,6,0,0,0,0,0,82
"CD_I1006997","Stephanie Cain","ESS",58,81,1,9,2,"LIVE",0,1,7,7,0,4,0,1,0,1,0,81
"CD_I1026008","Amelia Radford","ESS",56,78,0,9,1,"LAST",0,1,10,4,3,3,0,0,1,0,0,78
"CD_I1026008","Amelia Radford","ESS",54,79,1,9,2,"LIVE",0,1,7,7,2,3,0,1,0,0,0,79
"CD_I1025525","Amy Gaylor","ESS",59,89,0,9,1,"LAST",0,1,9,3,3,4,0,1,0,0,0,89
"CD_I1025525","Amy Gaylor","ESS",37,77,1,9,2,"LIVE",0,1,6,4,3,2,0,0,2,0,0,77
"CD_I1012580","Sophie Alexander","ESS",34,91,0,9,1,"LAST",0,1,3,7,3,0,1,0,0,0,1,91
"CD_I1012580","Sophie Alexander","ESS",37,88,1,9,2,"LIVE",0,1,4,4,2,0,4,1,0,1,0,88
"CD_I1010264","Alexandra Morcom","ESS",58,70,0,9,1,"LAST",0,1,3,2,2,9,0,0,1,1,0,70
"CD_I1010264","Alexandra Morcom","ESS",43,88,1,9,2,"LIVE",0,1,5,3,2,4,0,0,0,0,0,88
"CD_I1015174","Ashleigh Van Loon","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1015174","Ashleigh Van Loon","ESS",17,82,1,9,2,"LIVE",0,1,2,2,0,3,0,1,2,0,0,82
"CD_I1009765","Sophie Van De Heuvel","ESS",41,86,0,9,1,"LAST",0,1,9,4,1,2,0,1,2,0,0,86
"CD_I1009765","Sophie Van De Heuvel","ESS",41,86,1,9,2,"LIVE",0,1,6,4,2,2,0,1,0,0,0,86
"CD_I1019705","Mia Busch","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1019705","Mia Busch","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1027783","Stephanie Wales","ESS",87,74,0,9,1,"LAST",0,1,8,6,2,3,35,1,1,0,0,74
"CD_I1027783","Stephanie Wales","ESS",64,82,1,9,2,"LIVE",0,1,8,2,4,2,19,3,2,0,0,82
"CD_I1019762","Paige Scott","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1019762","Paige Scott","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1019689","Amber Clarke","ESS",12,20,0,9,1,"LAST",0,1,4,0,0,0,0,0,0,0,0,20
"CD_I1019689","Amber Clarke","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1007153","Catherine Phillips","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1007153","Catherine Phillips","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1021527","Brooke Brown","ESS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1021527","Brooke Brown","ESS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1009882","Gabrielle Newton","FRE",60,73,0,9,1,"LAST",0,1,8,4,2,6,0,1,1,0,0,73
"CD_I1009882","Gabrielle Newton","FRE",55,84,1,9,2,"LIVE",0,1,7,6,1,5,0,2,1,0,0,84
"CD_I998030","Kiara Bowers","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I998030","Kiara Bowers","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012242","Emma O'Driscoll","FRE",23,74,0,9,1,"LAST",0,1,6,2,0,1,0,0,1,0,0,74
"CD_I1012242","Emma O'Driscoll","FRE",57,75,1,9,2,"LIVE",0,1,9,5,5,1,0,1,0,0,0,75
"CD_I1013937","Angelique Stannett","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1013937","Angelique Stannett","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012236","Sarah Verrier","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012236","Sarah Verrier","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1026166","Madeleine Scanlon","FRE",18,69,0,9,1,"LAST",0,1,4,3,2,0,0,0,2,0,0,69
"CD_I1026166","Madeleine Scanlon","FRE",51,74,1,9,2,"LIVE",0,1,6,10,3,1,0,0,0,0,0,74
"CD_I1014034","Aisling McCarthy","FRE",139,87,0,9,1,"LAST",0,1,14,10,4,14,0,0,1,2,0,87
"CD_I1014034","Aisling McCarthy","FRE",78,71,1,9,2,"LIVE",0,1,14,3,1,6,0,2,0,0,1,71
"CD_I1021410","Dana East","FRE",70,75,0,9,1,"LAST",0,1,7,10,2,6,0,2,1,0,0,75
"CD_I1021410","Dana East","FRE",37,80,1,9,2,"LIVE",0,1,5,6,0,4,0,0,2,0,0,80
"CD_I1007144","Gabby O'Sullivan","FRE",49,76,0,9,1,"LAST",0,1,9,3,2,3,0,0,1,0,1,76
"CD_I1007144","Gabby O'Sullivan","FRE",52,85,1,9,2,"LIVE",0,1,9,5,2,2,0,1,0,0,0,85
"CD_I1018949","Aine Tighe","FRE",120,92,0,9,1,"LAST",0,1,12,3,7,7,7,0,1,4,1,92
"CD_I1018949","Aine Tighe","FRE",68,89,1,9,2,"LIVE",0,1,9,3,6,3,4,0,0,0,1,89
"CD_I1017340","Mikayla Morrison","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1017340","Mikayla Morrison","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1001682","Ebony Antonio","FRE",12,79,0,9,1,"LAST",0,1,1,0,0,3,0,0,1,0,0,79
"CD_I1001682","Ebony Antonio","FRE",52,79,1,9,2,"LIVE",0,1,6,1,3,7,0,1,2,0,0,79
"CD_I1022824","Makaela Tuhakaraina","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1022824","Makaela Tuhakaraina","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1029623","Orlagh Lally","FRE",42,69,0,9,1,"LAST",0,1,11,3,2,0,0,0,1,0,0,69
"CD_I1029623","Orlagh Lally","FRE",36,74,1,9,2,"LIVE",0,1,7,3,1,2,0,1,1,0,0,74
"CD_I1012261","Tara Stribley","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012261","Tara Stribley","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1014887","Serena Gibbs","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1014887","Serena Gibbs","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1025861","Holly Ifould","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1025861","Holly Ifould","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012248","Philipa Seth","FRE",51,82,0,9,1,"LAST",0,1,3,5,2,5,0,0,0,1,0,82
"CD_I1012248","Philipa Seth","FRE",34,69,1,9,2,"LIVE",0,1,3,5,1,3,0,0,0,0,0,69
"CD_I998040","Hayley Miller","FRE",92,80,0,9,1,"LAST",0,1,13,4,4,8,0,1,0,0,0,80
"CD_I998040","Hayley Miller","FRE",64,77,1,9,2,"LIVE",0,1,9,3,1,6,0,3,0,0,1,77
"CD_I1026222","Jae Flynn","FRE",37,78,0,9,1,"LAST",0,1,5,2,1,4,0,2,1,0,0,78
"CD_I1026222","Jae Flynn","FRE",45,68,1,9,2,"LIVE",0,1,5,6,3,3,0,0,1,0,0,68
"CD_I1017347","Mim Strom","FRE",133,93,0,9,1,"LAST",0,1,5,12,3,9,48,1,0,0,0,93
"CD_I1017347","Mim Strom","FRE",62,83,1,9,2,"LIVE",0,1,2,8,1,5,20,0,1,0,0,83
"CD_I1012662","Airlie Runnalls","FRE",82,86,0,9,1,"LAST",0,1,5,5,3,10,0,2,0,1,0,86
"CD_I1012662","Airlie Runnalls","FRE",41,88,1,9,2,"LIVE",0,1,6,4,2,2,0,1,0,0,0,88
"CD_I1031247","Joanne Cregg","FRE",20,60,0,9,1,"LAST",0,1,4,2,0,1,0,0,0,0,0,60
"CD_I1031247","Joanne Cregg","FRE",15,57,1,9,2,"LIVE",0,1,5,0,0,0,0,0,0,0,0,57
"CD_I1010663","Ashleigh Brazill","FRE",38,94,0,9,1,"LAST",0,1,7,5,2,1,0,0,1,0,0,94
"CD_I1010663","Ashleigh Brazill","FRE",59,98,1,9,2,"LIVE",0,1,13,5,5,0,1,0,2,0,0,98
"CD_I1029621","Megan Kauffman","FRE",60,73,0,9,1,"LAST",0,1,8,2,2,6,0,1,2,1,1,73
"CD_I1029621","Megan Kauffman","FRE",47,81,1,9,2,"LIVE",0,1,6,5,2,3,0,1,0,0,0,81
"CD_I1031243","Tahleah Mulder","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1031243","Tahleah Mulder","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1026294","Ariana Hetherington","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1026294","Ariana Hetherington","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1021399","Jessica Low","FRE",31,78,0,9,1,"LAST",0,1,4,3,0,3,0,1,0,0,0,78
"CD_I1021399","Jessica Low","FRE",37,84,1,9,2,"LIVE",0,1,4,4,1,3,0,2,0,0,0,84
"CD_I1012581","Gabby Biedenweg-Webster","FRE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1012581","Gabby Biedenweg-Webster","FRE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1005437","Laura Pugh","FRE",40,71,0,9,1,"LAST",0,1,8,1,1,2,0,0,1,1,0,71
"CD_I1005437","Laura Pugh","FRE",44,74,1,9,2,"LIVE",0,1,5,5,1,4,4,0,2,0,2,74
"CD_I1026444","Amy Mulholland","FRE",36,55,0,9,1,"LAST",0,1,2,1,0,7,0,0,0,0,0,55
"CD_I1026444","Amy Mulholland","FRE",39,68,1,9,2,"LIVE",0,1,5,2,1,4,0,0,0,0,1,68
"CD_I1021898","Tunisha Kikoak","FRE",13,56,0,9,1,"LAST",0,1,2,1,0,1,1,0,0,0,0,56
"CD_I1021898","Tunisha Kikoak","FRE",2,41,1,9,2,"LIVE",0,1,1,0,0,0,2,0,1,0,0,41
"CD_I1021365","Annabel Kievit","GCS",43,68,0,9,1,"LAST",0,1,8,0,5,2,0,1,2,0,1,68
"CD_I1021365","Annabel Kievit","GCS",50,71,1,9,2,"LIVE",0,1,8,1,5,2,0,1,0,0,0,71
"CD_I1009963","Lauren Bella","GCS",71,77,0,9,1,"LAST",0,1,4,4,1,5,32,2,2,0,0,77
"CD_I1009963","Lauren Bella","GCS",38,77,1,9,2,"LIVE",0,1,2,4,0,1,26,0,2,0,0,77
"CD_I1024535","Darcie Davies","GCS",44,67,0,9,1,"LAST",0,1,4,4,2,2,10,0,0,0,0,67
"CD_I1024535","Darcie Davies","GCS",38,73,1,9,2,"LIVE",0,1,5,1,2,1,4,0,0,1,1,73
"CD_I1010662","Claudia Whitfort","GCS",90,74,0,9,1,"LAST",0,1,12,8,4,6,0,2,0,0,0,74
"CD_I1010662","Claudia Whitfort","GCS",90,71,1,9,2,"LIVE",0,1,10,10,2,7,0,0,0,1,0,71
"CD_I1009868","Maddy Brancatisano","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1009868","Maddy Brancatisano","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1009770","Elise Barwick","GCS",39,77,0,9,1,"LAST",0,1,4,2,0,6,0,2,1,0,0,77
"CD_I1009770","Elise Barwick","GCS",55,73,1,9,2,"LIVE",0,1,7,4,1,5,0,3,0,0,0,73
"CD_I1013028","Katie Lynch","GCS",36,92,0,9,1,"LAST",0,1,5,4,2,4,0,0,3,0,0,92
"CD_I1013028","Katie Lynch","GCS",40,90,1,9,2,"LIVE",0,1,7,5,4,0,0,0,1,0,0,90
"CD_I1015068","Charlie Rowbottom","GCS",104,89,0,9,1,"LAST",0,1,12,14,3,11,0,2,5,0,0,89
"CD_I1015068","Charlie Rowbottom","GCS",163,87,1,9,2,"LIVE",0,1,22,13,10,10,0,4,1,0,0,87
"CD_I1010257","Clara Fitzpatrick","GCS",38,65,0,9,1,"LAST",0,1,6,8,1,1,0,0,1,0,0,65
"CD_I1010257","Clara Fitzpatrick","GCS",36,57,1,9,2,"LIVE",0,1,3,5,0,5,0,0,1,0,0,57
"CD_I1016781","Ella Maurer","GCS",53,71,0,9,1,"LAST",0,1,7,4,4,3,0,0,2,1,0,71
"CD_I1016781","Ella Maurer","GCS",25,73,1,9,2,"LIVE",0,1,4,3,3,1,0,0,2,0,0,73
"CD_I1033165","Niamh McLaughlin","GCS",49,90,0,9,1,"LAST",0,1,12,4,1,1,0,1,1,0,0,90
"CD_I1033165","Niamh McLaughlin","GCS",58,92,1,9,2,"LIVE",0,1,11,4,1,4,0,1,1,0,0,92
"CD_I1012709","Tara Bohanna","GCS",49,74,0,9,1,"LAST",0,1,9,3,4,0,1,0,0,0,3,74
"CD_I1012709","Tara Bohanna","GCS",68,79,1,9,2,"LIVE",0,1,8,7,6,1,0,2,0,1,0,79
"CD_I1021456","Lucy Single","GCS",67,73,0,9,1,"LAST",0,1,11,11,1,2,0,1,0,0,0,73
"CD_I1021456","Lucy Single","GCS",95,91,1,9,2,"LIVE",0,1,16,7,3,6,0,1,1,0,2,91
"CD_I1026001","Cara McCrossan","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1026001","Cara McCrossan","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1017322","Wallis Randell","GCS",56,86,0,9,1,"LAST",0,1,11,3,3,2,0,0,0,0,0,86
"CD_I1017322","Wallis Randell","GCS",21,75,1,9,2,"LIVE",0,1,5,1,1,1,0,0,1,0,0,75
"CD_I1022691","Ella K. Smith","GCS",23,59,0,9,1,"LAST",0,1,4,2,1,1,0,0,0,0,0,59
"CD_I1022691","Ella K. Smith","GCS",10,42,1,9,2,"LIVE",0,1,2,2,0,0,0,0,0,0,0,42
"CD_I1007030","Jamie Stanton","GCS",34,81,0,9,1,"LAST",0,1,4,0,1,3,0,0,0,1,1,81
"CD_I1007030","Jamie Stanton","GCS",35,76,1,9,2,"LIVE",0,1,4,1,2,3,0,0,1,1,0,76
"CD_I1029613","Georgia Clayden","GCS",50,90,0,9,1,"LAST",0,1,8,4,2,3,0,0,0,0,0,90
"CD_I1029613","Georgia Clayden","GCS",87,75,1,9,2,"LIVE",0,1,14,3,7,5,0,0,1,0,1,75
"CD_I1017304","Ashanti Bush","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1017304","Ashanti Bush","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1017314","Daisy D'Arcy","GCS",64,53,0,9,1,"LAST",0,1,7,6,3,6,0,0,1,0,1,53
"CD_I1017314","Daisy D'Arcy","GCS",85,81,1,9,2,"LIVE",0,1,16,9,2,3,0,1,0,0,0,81
"CD_I1005664","Jordan Membrey","GCS",28,74,0,9,1,"LAST",0,1,1,5,1,3,0,0,0,0,0,74
"CD_I1005664","Jordan Membrey","GCS",19,73,1,9,2,"LIVE",0,1,1,4,1,2,0,0,1,0,0,73
"CD_I1009880","Charlotte Wilson","GCS",45,84,0,9,1,"LAST",0,1,8,4,5,0,0,1,1,0,0,84
"CD_I1009880","Charlotte Wilson","GCS",26,96,1,9,2,"LIVE",0,1,2,2,1,3,0,1,0,0,0,96
"CD_I1024541","Sienna McMullen","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1024541","Sienna McMullen","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1022701","Alana Gee","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1022701","Alana Gee","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1022192","Meara Girvan","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1022192","Meara Girvan","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1026105","Kiara Bischa","GCS",14,74,0,9,1,"LAST",0,1,2,2,1,1,0,0,1,0,0,74
"CD_I1026105","Kiara Bischa","GCS",10,70,1,9,2,"LIVE",0,1,2,5,0,0,0,0,2,0,0,70
"CD_I1025163","Jacqueline Dupuy","GCS",27,82,0,9,1,"LAST",0,1,3,2,2,1,4,0,0,0,0,82
"CD_I1025163","Jacqueline Dupuy","GCS",46,78,1,9,2,"LIVE",0,1,6,0,3,3,0,1,1,1,3,78
"CD_I1021929","Keely Fullerton","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1021929","Keely Fullerton","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1038793","Lauren McConville","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1038793","Lauren McConville","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1016956","Vivien Saad","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1016956","Vivien Saad","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1035370","Taya Oliver","GCS",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1035370","Taya Oliver","GCS",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1009906","Mikayla Bowen","GEE",72,94,0,9,1,"LAST",0,1,7,6,1,7,0,1,0,1,1,94
"CD_I1009906","Mikayla Bowen","GEE",71,83,1,9,2,"LIVE",0,1,13,5,1,3,0,0,0,1,1,83
"CD_I1022689","Bella K. Smith","GEE",0,0,0,9,1,"LAST",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I1022689","Bella K. Smith","GEE",0,0,-1,9,2,"LIVE",0,1,0,0,0,0,0,0,0,0,0,0
"CD_I997709","Amy McDonald","GEE",111,84,0,9,1,"LAST",0,1,16,12,1,9,0,0,0,0,0,84
"CD_I997709","Amy McDonald","GEE",90,85,1,9,2,"LIVE",0,1,13,14,1,5,0,0,0,0,0,85
"CD_I1015181","Darcy Moloney","GEE",39,55,0,9,1,"LAST",0,1,5,13,1,1,0,0,3,0,0,55
